23 25 24.3760,49 19 17.768,8.78,0.116
11 46 58.8952,-10 56 56.568,8.78,0.423
05 40 13.2597,-15 03 02.230,8.78,0.59
04 21 28.6795,-20 54 55.478,8.78,0.939
12 50 54.0521,-57 43 18.075,8.78,0.738
01 57 19.5099,-71 07 32.377,8.78,1.288
09 04 32.7167,69 01 31.899,8.78,0.081
01 49 08.6621,-17 59 38.721,8.78,0.546
18 36 10.2854,-60 04 11.359,8.78,0.491
05 09 36.2136,-03 55 31.394,8.79,-0.2
05 19 51.1654,-06 55 51.937,8.79,0.01
04 28 23.3841,-06 55 25.029,8.79,1.123
02 12 07.0760,57 18 46.042,8.79,0.04
01 44 37.2055,-16 49 55.902,8.79,1.266
18 27 09.7137,-01 28 12.053,8.79,0.504
10 02 42.7865,-06 30 13.018,8.79,1.069
17 59 11.9182,56 44 53.508,8.79,1.076
02 26 30.7206,51 42 19.670,8.79,0.832
08 24 47.9481,48 52 29.130,8.79,0.412
03 54 29.4132,-18 04 16.519,8.79,0.491
22 07 31.1126,51 43 07.021,8.79,0.05
11 00 07.3450,-50 29 39.105,8.79,0.487
12 58 36.4784,17 10 58.666,8.79,0.523
13 46 14.5912,14 26 45.123,8.79,0.479
07 34 44.4435,-66 38 38.646,8.79,0.853
04 18 41.8171,04 45 02.661,8.79,0.425
10 47 24.0131,59 39 55.749,8.79,1.51
15 32 05.9608,08 24 12.154,8.79,1.024
10 26 55.3409,-17 36 39.610,8.79,1.23
01 37 09.5232,48 42 42.733,8.79,0.135
23 48 00.2712,49 47 25.931,8.79,0.056
19 39 44.2095,-21 36 21.504,8.79,1.685
17 23 02.4425,-63 05 41.529,8.79,-0.013
14 45 37.7114,-47 41 43.393,8.79,0.927
13 49 32.0652,-66 24 09.300,8.79,0.028
07 06 51.5918,41 18 35.823,8.79,0.601
14 46 03.4258,22 04 37.680,8.79,0.854
15 36 43.9133,10 35 05.260,8.79,1.098
17 33 53.3435,-01 59 32.178,8.79,1.183
13 25 24.3916,25 32 54.908,8.79,0.257
10 38 54.8465,-10 09 03.243,8.79,0.892
10 52 43.9068,25 33 40.920,8.79,0.13
13 20 05.8166,10 00 00.176,8.79,1.05
21 29 55.0523,-54 46 42.648,8.79,0.429
09 43 28.8158,-70 16 48.286,8.79,1.617
16 50 04.5047,19 20 44.040,8.79,1.648
07 54 34.8852,-08 20 56.780,8.79,1.341
00 20 49.3904,-04 06 57.270,8.79,1.231
21 22 54.6951,55 39 01.419,8.79,0.329
03 38 19.9864,57 41 10.704,8.79,0.564
13 34 06.8880,00 29 57.118,8.79,0.623
22 49 04.7298,65 59 12.953,8.79,0.173
22 30 30.8462,-47 57 38.767,8.79,1.061
03 06 26.2412,-77 36 38.880,8.79,1.582
06 06 56.1414,19 27 45.125,8.79,1.205
14 52 25.8361,17 57 23.376,8.79,0.72
14 08 53.9727,19 28 02.150,8.79,0.513
09 34 35.4571,17 58 06.193,8.79,0.37
15 43 58.1188,35 25 48.021,8.79,1.302
09 38 13.7588,-47 55 59.100,8.79,1.039
15 24 46.2240,-47 46 48.161,8.79,0.512
09 10 25.8061,-03 46 40.650,8.79,0.236
15 43 42.3766,77 59 45.251,8.79,1.477
12 02 19.6947,-68 48 50.643,8.79,0.11
21 42 11.6860,-08 43 42.516,8.79,0.456
00 34 54.4954,26 26 40.046,8.79,0.475
19 31 10.4917,27 20 14.859,8.79,0.303
04 02 22.5448,-07 00 18.512,8.79,0.61
16 11 35.1294,61 11 57.742,8.79,1.271
02 24 51.9170,-09 00 43.576,8.79,0.538
12 30 05.0092,-06 59 33.120,8.79,0.52
22 49 04.5504,27 21 28.701,8.79,1.36
10 13 38.9993,02 40 08.976,8.79,1.171
04 24 24.4015,61 13 25.655,8.79,0.491
02 15 33.2267,-43 40 29.409,8.79,0.429
00 43 19.5756,60 30 09.612,8.79,0.399
19 18 56.5260,49 51 35.588,8.79,0.635
03 05 22.0142,-39 43 17.606,8.79,0.347
21 24 19.2410,61 16 16.957,8.79,0.281
01 36 37.9404,61 16 36.261,8.79,0.239
14 28 59.5140,-64 07 03.649,8.79,1.196
23 41 55.2544,00 00 08.755,8.79,0.731
10 02 55.8472,57 52 07.616,8.79,1.016
06 14 25.8788,00 51 35.183,8.79,0.137
08 28 00.5992,00 47 09.172,8.79,1.186
03 48 14.7023,-49 04 56.338,8.79,0.345
15 17 19.6085,05 41 39.089,8.79,1.279
03 17 54.1976,29 26 48.577,8.79,0.856
13 07 53.1805,-52 31 27.921,8.79,0.002
06 53 49.7839,-71 35 48.735,8.79,1.795
08 59 03.7053,67 04 29.154,8.79,0.56
11 14 54.6393,-59 10 29.591,8.79,0.045
22 58 35.8595,08 48 19.922,8.79,0.002
17 26 22.2083,-67 20 48.389,8.79,0.483
17 44 25.5155,08 11 44.087,8.79,0.469
02 13 14.9007,-36 24 40.741,8.79,1.157
10 08 14.6575,18 45 54.350,8.79,0.971
12 43 07.4608,69 56 42.303,8.79,0.216
15 13 00.1926,-38 50 40.859,8.79,0.473
06 23 26.2427,07 29 59.087,8.79,0.014
10 52 04.2731,08 51 10.227,8.79,1.414
04 07 46.7768,02 43 32.550,8.79,1.347
07 44 20.6474,-69 30 40.459,8.79,0.9
18 34 58.5504,-38 39 24.480,8.79,0.651
20 57 27.4043,18 17 48.472,8.79,-0.02
09 34 51.0558,05 14 51.534,8.79,0.935
19 39 06.2116,-76 05 05.148,8.79,0.109
04 34 00.4120,07 16 20.401,8.79,0.37
04 56 18.9581,-01 52 12.536,8.79,0.205
09 40 36.1875,-48 24 32.506,8.79,1.495
01 32 30.9181,-62 50 38.194,8.79,0.88
00 57 39.0200,-63 53 32.426,8.79,0.314
05 13 21.8824,-58 33 27.462,8.79,-0.127
15 39 33.7388,-63 02 24.168,8.79,0.076
14 52 13.9649,15 23 53.488,8.79,0.594
17 12 21.9059,02 07 26.396,8.79,0.519
09 23 11.1697,37 23 17.118,8.79,1.129
07 55 05.3451,-02 15 09.955,8.79,0.05
07 57 12.9631,-66 46 06.487,8.79,1.416
14 17 29.2587,-41 06 32.873,8.79,0.995
17 56 01.2717,-33 37 40.885,8.79,0.381
23 27 42.3747,-65 33 53.408,8.79,1.133
18 32 55.4379,-00 19 49.069,8.79,1.442
13 53 26.0870,09 07 40.411,8.79,1.273
09 12 39.6439,61 56 29.226,8.79,0.571
09 28 31.2647,11 38 06.343,8.79,1.002
20 30 54.1944,35 38 37.407,8.79,0.998
20 18 13.2398,-67 24 21.655,8.79,1.194
20 43 32.6342,00 28 09.834,8.79,0.136
15 01 55.2925,-67 23 55.322,8.79,1.537
01 54 43.1907,61 59 29.303,8.79,0.062
16 25 16.5690,-27 43 16.636,8.79,1.623
21 28 57.0433,17 20 15.429,8.79,1.346
15 06 06.7610,-28 17 26.292,8.79,0.732
19 49 38.9913,07 18 00.000,8.79,0.577
18 56 30.5500,-30 53 42.375,8.79,0.653
11 38 13.0384,-57 04 05.146,8.79,0.984
15 17 10.6871,-73 40 43.510,8.79,0.415
03 55 18.3279,-65 17 05.648,8.79,0.846
18 09 32.2005,38 56 41.450,8.79,1.353
16 22 41.4024,28 27 42.016,8.79,0.435
07 41 49.7040,-30 23 09.979,8.79,0.597
02 22 45.3890,45 30 34.584,8.79,0.195
16 58 06.0852,-32 04 03.753,8.79,1
00 00 48.1527,16 59 20.274,8.79,0.94
10 42 50.7144,-58 18 28.411,8.79,0.349
21 54 14.6238,-73 55 15.762,8.79,1.266
18 01 39.6850,-59 55 49.106,8.79,0.369
03 34 33.4029,14 10 32.913,8.79,0.615
06 01 14.7869,06 37 33.685,8.79,0.051
17 55 22.6390,08 54 02.886,8.79,0.311
19 19 56.1188,-30 28 07.314,8.79,0.842
17 04 13.7257,-36 38 33.366,8.79,0.536
03 39 26.1059,09 03 54.624,8.79,0.529
00 46 02.4419,-25 22 46.794,8.79,0.979
18 43 40.5545,23 32 07.019,8.79,1.289
15 28 51.0270,-53 26 47.944,8.79,0.483
06 51 26.4162,-25 22 09.669,8.79,-0.134
15 16 58.9049,28 29 01.780,8.79,0.32
13 23 10.4741,-55 12 34.392,8.79,0.502
11 58 51.9946,-41 52 27.051,8.79,0.1
04 08 29.7932,46 41 26.411,8.79,1.397
03 14 27.3120,13 04 26.029,8.79,0.318
00 06 53.3687,-55 09 38.872,8.79,1.234
16 40 17.9274,-23 53 45.029,8.79,0.522
16 15 40.0210,-52 22 12.987,8.79,0.376
03 11 36.1244,-52 53 21.005,8.79,0.617
06 38 51.6648,-32 49 51.522,8.79,0.213
07 22 40.7246,-55 34 08.706,8.79,1.604
19 17 46.7721,07 22 10.752,8.79,0.427
01 22 46.8470,-30 37 41.309,8.79,0.5
13 40 35.3847,18 35 35.971,8.79,0.96
13 51 18.9887,-64 31 34.912,8.79,0.003
22 17 32.8055,16 48 38.594,8.79,0.546
09 32 40.6938,11 22 43.320,8.79,0.533
03 56 52.7274,20 05 01.123,8.79,0.32
02 28 55.3742,15 36 00.521,8.79,0.57
10 10 14.4937,-28 12 03.994,8.79,0.283
09 27 50.7866,-41 12 01.200,8.79,1.235
23 38 22.2372,17 35 38.273,8.79,0.538
07 39 48.0799,-43 52 20.559,8.79,0.245
19 18 48.8972,17 36 22.817,8.79,0.306
08 14 36.1663,13 01 21.322,8.79,1.186
17 02 27.6411,-28 58 37.341,8.79,0.385
06 25 59.8492,17 11 44.938,8.79,1.101
16 43 04.2636,34 19 22.595,8.79,1.565
05 04 49.3574,-44 10 02.252,8.79,1.003
01 19 31.0338,-48 17 40.829,8.79,0.333
22 36 03.7464,23 19 57.121,8.79,1.104
18 53 26.4335,-23 59 29.302,8.79,0.498
16 16 05.4308,29 36 27.678,8.79,1.2
06 14 35.2383,-43 14 19.485,8.79,0.377
17 44 30.7501,-54 53 21.469,8.79,1.055
03 04 20.2258,11 08 10.549,8.79,0.552
22 44 39.0790,13 51 42.099,8.79,0.313
13 25 19.8324,-51 10 59.298,8.79,1.309
06 15 41.5036,-22 11 32.032,8.79,0.103
19 04 19.9860,-51 10 33.475,8.79,1.31
19 56 22.5986,-47 44 15.447,8.79,0.474
12 46 26.2540,-57 57 01.731,8.79,1.096
01 51 38.7626,-22 10 03.303,8.79,0.325
18 31 07.9158,45 27 23.293,8.79,1.004
19 51 21.6115,-45 51 20.953,8.79,1.061
04 14 26.0803,-54 42 40.242,8.79,1.058
09 18 20.5804,-45 50 39.977,8.79,-0.046
15 53 11.4599,-60 43 46.139,8.79,1.158
21 45 54.1442,11 52 36.594,8.79,0.686
19 58 01.3004,41 39 13.955,8.79,0.035
04 51 39.0369,-59 00 36.366,8.79,0.71
16 42 55.8721,54 54 13.896,8.79,1.326
08 59 10.7144,18 03 36.905,8.79,1.012
23 14 39.7724,19 15 48.463,8.79,0.506
04 22 19.1966,22 39 44.972,8.79,1.046
11 35 38.3003,53 53 22.932,8.79,0.107
22 48 39.7493,38 18 17.238,8.79,1.259
18 19 03.5787,17 28 12.922,8.79,1.511
21 21 58.7443,18 06 29.224,8.79,0.99
00 07 42.6099,-46 32 40.823,8.79,1.127
04 58 08.4657,30 38 19.384,8.79,0.36
14 42 11.2980,31 55 35.862,8.79,0.461
15 12 45.3720,-46 53 44.443,8.79,0.947
01 45 56.1547,36 11 18.335,8.79,0.988
03 21 19.3111,30 45 58.446,8.79,0.273
09 09 49.0871,-46 31 10.044,8.79,1.321
11 25 58.6074,-49 01 42.642,8.79,1.564
01 17 22.8173,20 55 48.065,8.79,1.244
02 17 04.9385,-24 20 58.661,8.79,1.192
18 51 54.4154,29 14 18.332,8.79,1.15
22 07 37.4439,-51 52 39.396,8.79,0.579
14 39 59.8739,-17 27 01.481,8.79,1.246
18 41 57.8287,-19 06 18.240,8.79,0.409
06 54 44.6419,-24 18 57.790,8.79,-0.175
22 40 47.2747,55 01 06.355,8.79,0.144
20 31 53.7915,48 20 15.188,8.79,0.08
05 36 35.9929,-11 48 04.665,8.79,0.53
17 54 38.7331,-40 20 53.252,8.79,0.675
23 00 47.8714,26 30 08.017,8.79,0.435
03 29 47.4020,-47 23 34.497,8.79,0.67
09 37 56.2922,24 04 02.704,8.79,0.415
08 26 39.8711,-30 17 50.110,8.79,1.561
22 44 16.1828,41 31 00.000,8.79,0.309
15 18 02.6317,-23 28 18.713,8.79,1.518
13 49 08.1731,-40 52 44.026,8.79,0.892
01 21 00.5014,-12 44 34.576,8.79,0.566
18 51 07.5193,38 58 35.131,8.79,1.494
14 45 45.0948,37 44 10.187,8.79,0.607
06 02 11.1213,37 44 15.095,8.79,1
12 39 59.6819,42 46 26.660,8.79,1.14
02 21 03.6684,42 46 27.067,8.79,0.849
20 53 57.7017,24 06 00.711,8.79,1.176
14 02 57.7055,22 02 33.076,8.79,0.531
14 42 16.0036,-17 49 22.390,8.79,0.379
05 37 15.4014,39 00 11.495,8.79,0.29
02 05 14.5830,-42 42 50.618,8.79,0.407
20 10 15.8952,-47 19 54.742,8.79,0.552
16 28 32.8804,39 46 35.927,8.79,0.84
12 19 01.4812,24 50 46.284,8.79,0.513
19 02 19.3487,39 09 17.718,8.79,1.018
20 15 29.5891,-40 01 55.417,8.79,0.614
02 57 13.2320,33 57 37.617,8.79,1.561
19 00 27.5067,56 31 31.207,8.79,-0.2
09 37 39.5771,-13 17 50.188,8.79,0.677
18 16 18.8466,-49 41 02.697,8.79,1.073
09 42 43.2485,-14 07 37.036,8.79,1.067
15 53 42.9269,-44 16 45.276,8.79,0.673
01 04 31.9792,21 31 19.918,8.79,0.831
05 52 53.6001,39 11 39.305,8.79,0.767
15 29 33.7275,36 04 38.170,8.79,1.468
15 49 43.0338,25 38 41.261,8.79,0.536
08 16 03.4111,-44 12 40.612,8.79,0.47
12 02 45.9017,-06 27 57.038,8.79,0.406
01 56 18.3661,-32 29 07.398,8.79,1.504
22 16 42.7983,-10 31 06.601,8.79,1.052
06 44 12.5262,43 02 35.498,8.79,0.19
03 14 45.8584,-33 51 40.552,8.79,0.541
06 42 12.9413,-10 29 53.106,8.79,0.289
06 47 32.5947,-39 09 39.493,8.79,0.886
01 42 58.9490,-35 31 29.489,8.79,1.168
00 16 11.4534,30 31 56.942,8.79,0.965
16 07 08.9172,62 43 19.762,8.79,0.493
00 30 56.7543,-36 14 17.510,8.79,1.282
08 27 01.9507,-09 24 28.290,8.79,1.586
12 40 51.8679,60 48 52.741,8.79,0.562
20 33 44.8031,57 47 51.398,8.79,1.029
12 34 35.5037,40 32 21.797,8.79,0.89
08 22 44.1616,-15 54 59.405,8.79,2.1
02 54 30.0989,24 37 57.086,8.79,1.048
06 23 00.3334,27 26 37.512,8.79,0.308
13 10 26.6062,-41 08 48.046,8.79,1.217
00 43 43.4479,28 46 42.757,8.79,0.439
06 59 16.8265,54 06 17.081,8.79,1.111
16 21 34.0691,-39 25 52.489,8.79,0.632
02 49 23.8042,61 51 39.017,8.79,0.301
05 08 08.7979,28 22 33.076,8.79,0.405
22 05 42.0751,35 20 54.615,8.79,1.298
20 11 16.2952,26 08 20.103,8.79,0.584
00 20 56.0311,63 40 03.123,8.79,0.537
20 47 14.6103,-31 27 21.050,8.79,0.574
12 37 31.7160,-03 34 24.817,8.79,0.678
05 38 38.3481,39 56 25.119,8.79,1.503
10 54 30.6918,47 29 34.930,8.79,0.673
01 25 37.3605,45 08 00.193,8.79,1.05
13 59 36.4461,55 49 04.727,8.79,0.396
16 48 13.7908,50 01 25.777,8.79,0.576
05 25 20.8885,62 25 08.713,8.79,0.348
11 54 16.2357,65 13 09.884,8.79,0.504
18 33 47.6715,62 25 39.656,8.79,0.199
17 30 57.1182,50 04 12.890,8.79,0.309
18 37 55.0558,45 03 41.444,8.79,1.076
09 48 58.1383,-33 29 22.259,8.79,1.55
22 27 52.1404,-37 04 39.137,8.79,1.31
02 49 53.3648,-37 04 03.150,8.79,1.057
10 08 33.0445,68 26 16.096,8.79,0.77
19 48 21.5169,74 20 58.134,8.79,0.396
06 53 27.5847,-24 06 42.519,8.79,-0.05
08 33 03.7763,37 05 17.379,8.79,0.883
10 25 24.0332,37 01 43.028,8.79,1.034
19 55 20.8383,00 20 03.290,8.79,1.907
12 33 35.5430,39 17 24.054,8.79,1.04
11 19 38.3485,49 30 22.232,8.79,0.818
22 08 00.7182,-32 22 48.838,8.79,0.407
17 19 24.4908,79 22 15.746,8.79,0.209
18 29 51.9594,-26 01 30.590,8.79,0.613
14 01 23.1200,-31 20 38.035,8.79,0.946
13 34 26.7087,35 59 13.739,8.79,0.58
01 01 28.2920,39 37 53.363,8.79,0.293
06 44 21.7958,-30 10 18.507,8.79,0.607
04 14 57.1437,51 13 56.269,8.79,0.22
19 18 02.1713,-25 04 19.949,8.79,0.304
00 15 25.8671,-30 10 08.882,8.79,0.904
14 03 30.7656,59 04 10.274,8.79,0.946
00 25 08.0195,-31 50 56.605,8.79,0.611
22 42 11.9365,35 06 51.360,8.79,0.36
09 10 20.5076,69 47 24.576,8.79,1.125
06 11 02.2628,46 53 06.567,8.79,1.004
17 26 09.7330,-34 33 26.579,8.79,0.384
05 20 39.5241,00 35 40.378,8.79,0.342
05 43 43.7840,-00 56 19.179,8.79,0.26
21 16 09.6077,42 32 27.374,8.79,0.29
08 18 39.4320,31 48 34.411,8.79,0.063
01 30 36.5688,38 46 45.774,8.79,1.284
21 02 38.0348,-30 46 53.034,8.79,0.45
21 17 04.8946,60 16 50.875,8.79,0.364
22 18 10.8047,-80 13 44.572,8.79,1.134
18 34 37.6365,-27 33 58.347,8.79,0.648
16 01 36.3516,-27 16 43.764,8.79,1.514
05 25 07.3033,76 00 07.922,8.79,0.348
14 47 31.3527,64 33 01.224,8.79,0.324
05 10 21.8083,47 50 41.648,8.79,1
01 09 10.3705,40 24 24.607,8.79,1.42
11 13 36.7761,-20 27 01.562,8.79,0.194
14 24 16.4167,41 43 44.578,8.79,0.441
15 46 28.3595,-69 51 44.724,8.79,0.473
03 06 15.1940,85 51 48.855,8.79,0.058
02 51 49.6400,-23 10 35.130,8.79,0.993
08 12 31.5688,56 00 50.227,8.79,0.519
18 16 05.6807,39 00 26.102,8.79,1.16
18 41 21.1595,-72 13 21.763,8.79,0.546
12 23 13.4284,42 53 58.334,8.79,0.435
17 12 20.3614,-25 39 13.809,8.79,0.791
22 07 27.1572,-30 25 45.454,8.79,0.763
09 10 07.0305,42 56 25.460,8.79,0.251
05 16 40.0273,39 02 44.859,8.79,0.19
04 33 17.1733,40 30 42.464,8.79,1.435
22 31 13.5744,65 27 58.504,8.79,0.351
14 35 32.9183,-63 25 39.508,8.79,1.133
11 45 26.3540,-22 14 06.482,8.79,1.122
09 56 33.7909,43 58 55.954,8.79,0.427
16 56 54.6616,45 51 43.605,8.79,1.515
02 41 19.8750,16 02 24.296,8.79,0.451
00 14 01.8387,41 58 59.662,8.79,0.115
08 16 51.7215,-19 09 58.923,8.79,0
12 22 16.7532,-67 16 14.177,8.79,0.427
01 17 57.3307,-74 09 12.600,8.79,1.087
19 14 31.2713,02 55 56.560,8.79,1.595
09 51 58.6990,-69 47 19.936,8.79,0.606
14 31 49.7782,06 41 35.475,8.79,0.49
18 50 22.1199,02 56 35.412,8.79,0.587
06 16 16.2867,-17 56 21.659,8.79,0.026
12 24 10.6181,-28 33 20.029,8.79,0.439
20 14 10.2067,-20 14 24.971,8.79,1.183
10 08 25.8386,-78 33 38.472,8.79,1.233
08 17 28.8105,-62 51 52.348,8.79,0.309
12 04 41.3727,-24 54 04.040,8.79,1.453
01 54 26.7713,-26 20 41.809,8.79,0.979
02 58 57.0615,-57 46 11.937,8.79,0.151
23 09 26.7547,-12 37 05.899,8.79,0.656
22 27 02.4881,-62 31 29.282,8.79,0.867
00 04 15.3261,60 09 18.069,8.79,0.08
01 39 16.6901,-18 48 01.998,8.79,1.161
09 41 34.1427,44 12 25.611,8.79,1.102
08 50 26.5732,80 27 50.206,8.79,0.323
15 31 56.7159,-20 37 43.584,8.79,0.497
03 09 18.1227,50 34 50.151,8.79,0.328
13 07 27.9522,12 19 26.582,8.79,0.61
04 14 03.5627,-15 01 51.768,8.79,1.576
05 09 54.2674,52 17 53.632,8.8,0.14
17 10 54.4801,51 19 02.304,8.8,0.346
05 03 47.5618,70 04 19.110,8.8,0.96
11 22 12.7771,66 16 01.207,8.8,1.048
07 14 21.0885,-07 22 34.061,8.8,-0.01
12 40 42.7924,-77 56 54.160,8.8,1.47
15 08 55.2623,-06 34 38.267,8.8,0.521
15 00 22.0495,-77 56 04.903,8.8,1.088
08 35 00.2893,-48 34 31.182,8.8,1.049
14 04 04.8234,-07 20 38.943,8.8,1.461
23 43 42.7197,-07 20 12.116,8.8,0.783
15 25 07.6552,-61 43 32.425,8.8,1.186
17 20 21.7954,57 58 27.516,8.8,0.509
19 30 17.3256,48 39 23.496,8.8,1.207
05 49 24.8703,78 03 23.848,8.8,1.693
16 19 24.4471,72 23 16.838,8.8,0.402
13 37 52.9909,54 16 21.467,8.8,0.581
13 00 23.9090,-08 38 23.475,8.8,1.5
19 42 32.4770,64 41 43.171,8.8,0.401
04 54 43.1933,-09 47 09.678,8.8,0.18
17 06 08.2585,-06 10 01.522,8.8,1.015
02 09 17.7427,54 19 11.773,8.8,0.017
01 52 26.7299,52 59 19.231,8.8,0.217
11 21 22.8573,46 26 39.451,8.8,1.22
01 42 27.8909,-78 14 36.790,8.8,1.172
04 04 52.6981,04 47 27.182,8.8,0.397
04 15 18.7741,08 25 45.444,8.8,0.203
09 57 39.3384,-09 44 44.130,8.8,1.121
23 33 52.3046,-16 18 47.229,8.8,0.329
18 57 13.8937,53 56 09.237,8.8,1.018
09 31 03.4802,-45 27 45.013,8.8,0.893
01 57 32.2070,18 59 29.201,8.8,0.443
09 31 01.1858,13 29 09.099,8.8,0.392
09 15 00.5075,84 28 44.119,8.8,0.515
15 25 46.8516,84 30 14.386,8.8,0.797
12 31 52.0133,-14 43 13.683,8.8,0.421
03 04 46.7920,-10 10 44.593,8.8,1.24
14 35 13.4627,41 20 18.069,8.8,1.08
10 28 56.9742,-71 47 52.414,8.8,0.457
12 29 22.9205,-01 13 58.849,8.8,1.723
08 42 25.3020,63 05 48.388,8.8,0.127
04 51 06.4254,54 24 30.484,8.8,0.495
22 40 09.2985,-15 16 11.154,8.8,0.572
05 42 39.2628,-74 51 32.424,8.8,0.518
10 20 22.0361,-12 09 09.676,8.8,0.683
04 01 42.1185,56 10 36.711,8.8,1.274
11 57 59.8865,73 46 54.240,8.8,0.445
11 57 45.2863,72 59 58.721,8.8,0.312
16 06 22.7228,-12 08 22.901,8.8,0.62
05 36 27.9377,-09 57 47.949,8.8,1.057
14 34 48.1028,-01 24 44.573,8.8,0.456
04 31 01.7142,66 34 39.318,8.8,0.298
09 20 27.4845,-17 25 28.676,8.8,0.729
22 00 24.6347,-12 51 11.805,8.8,1.16
00 40 49.6063,-47 49 44.745,8.8,0.882
02 18 25.7788,-04 20 04.052,8.8,0.677
08 48 59.1775,77 49 55.479,8.8,0.573
15 22 33.2232,35 24 08.253,8.8,0.708
05 40 59.8921,-01 09 32.544,8.8,0.1
12 03 49.8043,19 23 02.202,8.8,0.53
23 22 39.0409,-01 09 06.420,8.8,1.323
01 45 57.8613,-71 38 39.906,8.8,1.165
05 55 51.9634,19 23 45.818,8.8,1.459
00 41 16.4121,19 24 02.199,8.8,0.251
01 43 20.3497,-11 04 36.695,8.8,0.47
14 10 19.9757,35 26 53.122,8.8,0.46
02 46 40.2183,-77 31 15.588,8.8,0.323
08 24 26.3874,64 53 27.378,8.8,0.507
04 40 56.1050,-42 30 03.562,8.8,0.475
23 44 05.3458,-54 12 25.263,8.8,0.566
05 24 19.1835,22 18 20.370,8.8,0.525
08 29 41.9940,-03 09 05.449,8.8,0.96
11 12 01.2694,-43 40 37.102,8.8,0.245
20 52 19.1251,05 56 56.631,8.8,0.123
14 46 03.3840,-68 45 45.382,8.8,0.756
12 06 31.9507,74 40 17.128,8.8,0.409
23 42 16.8022,61 29 27.976,8.8,0.017
23 30 35.3182,49 51 37.034,8.8,-0.035
07 26 35.3106,-60 59 39.819,8.8,1.176
11 23 51.8198,03 37 09.128,8.8,0.785
20 46 27.6926,-71 56 58.330,8.8,0.359
13 39 15.6814,-60 59 01.985,8.8,-0.03
18 33 02.2783,-45 42 06.022,8.8,0.918
10 25 27.0922,-64 06 58.936,8.8,0.04
01 56 35.8714,-44 49 11.817,8.8,0.502
02 07 58.6141,-49 06 54.438,8.8,        
01 55 41.9056,-52 08 29.800,8.8,0.893
23 10 55.7404,24 17 57.781,8.8,0.254
03 46 57.1766,58 57 38.831,8.8,1.335
23 25 25.4065,-12 31 26.456,8.8,0.381
15 24 45.1167,-65 52 21.030,8.8,-0.006
17 22 45.0084,-56 24 54.246,8.8,1.178
01 15 36.1768,57 09 29.221,8.8,0.013
04 35 44.5533,-66 54 33.321,8.8,1.085
05 18 03.8486,-43 48 16.385,8.8,0.331
04 46 22.3775,-51 03 25.063,8.8,0.931
16 16 31.0781,-63 35 58.320,8.8,0.446
04 46 06.9262,-77 01 15.652,8.8,0.493
06 59 35.2861,-09 30 04.521,8.8,-0.103
01 26 49.0518,67 04 08.108,8.8,0.367
10 27 05.7303,10 26 46.109,8.8,1.593
09 30 59.5012,-67 21 13.016,8.8,0.048
10 07 27.6382,69 51 52.587,8.8,0.43
22 00 56.1461,07 26 52.931,8.8,0.129
14 21 05.8389,-02 29 50.826,8.8,1.074
19 16 11.2519,-36 25 10.367,8.8,0.611
17 53 12.3846,29 29 12.776,8.8,0.675
16 24 36.3156,-65 43 18.298,8.8,-0.091
18 09 39.0657,04 11 57.379,8.8,1.699
23 39 15.1917,20 27 46.733,8.8,1.694
07 56 26.6422,-40 34 54.554,8.8,0.95
12 06 06.0834,10 28 55.983,8.8,0.486
17 03 06.3670,-67 46 25.742,8.8,-0.015
03 01 08.5038,-76 10 07.885,8.8,0.976
12 30 19.5154,-01 56 32.864,8.8,0.019
19 58 53.3756,30 21 55.521,8.8,0.137
11 40 00.8566,-36 53 54.063,8.8,1.649
04 20 48.6313,-47 15 04.211,8.8,0.964
13 51 04.8917,07 14 46.660,8.8,0.804
18 16 14.8166,52 52 07.924,8.8,0.408
18 40 11.6041,-40 58 19.448,8.8,1.489
07 48 04.9265,-54 25 05.957,8.8,0.556
21 02 58.5095,-63 15 05.761,8.8,1.527
13 10 04.1171,-00 37 00.266,8.8,0.549
09 27 14.9749,01 18 21.675,8.8,1.092
17 47 44.0277,29 19 46.312,8.8,1.123
23 04 59.2602,05 11 46.427,8.8,0.557
19 43 20.0506,-69 26 14.657,8.8,0.502
15 08 07.7941,01 18 30.732,8.8,1.363
18 08 36.0157,05 16 23.772,8.8,0.901
19 45 57.7155,-07 35 13.793,8.8,1.16
11 45 56.1123,72 05 43.949,8.8,1.167
23 32 08.6343,-03 01 42.057,8.8,0.481
04 49 00.1947,30 58 02.421,8.8,0.875
01 09 11.1123,08 17 46.430,8.8,1.673
21 27 01.1030,-31 56 20.392,8.8,-0.143
02 14 54.0535,21 00 21.207,8.8,1.358
12 58 12.1462,-56 08 54.079,8.8,1.387
16 56 32.8860,-63 53 01.525,8.8,0.983
14 31 37.1474,-68 23 37.153,8.8,0.985
09 42 41.8675,01 47 45.971,8.8,0.398
17 30 19.7184,-63 51 06.377,8.8,1.078
11 35 22.9746,-38 48 11.477,8.8,1.189
15 20 39.2325,15 22 50.718,8.8,0.948
05 03 00.3169,-54 05 52.819,8.8,1.677
17 56 02.4034,13 40 57.121,8.8,0.201
10 21 44.0262,04 18 00.542,8.8,1.522
10 07 28.9288,-00 15 24.819,8.8,0.942
13 05 29.7149,16 05 45.383,8.8,0.683
00 12 49.5538,-31 53 51.652,8.8,0.725
09 28 46.7918,-36 56 03.090,8.8,0.322
09 51 44.2460,-35 16 04.751,8.8,0.517
